TICKER,NOMBRE,SECTOR,INDUSTRIA,EMPLEADOS,PAIS,CIUDAD,DIRECCION,WEBSITE,TELEFONO,MONEDA,EXCHANGE,MARKET_CAP,RESUMEN
BATS.L,British American Tobacco p.l.c.,Consumer Defensive,Tobacco,48989,United Kingdom,London,Globe House,https://www.bat.com,44 20 7845 1000,GBp,LSE,91651145728,"British American Tobacco p.l.c. provides tobacco and nicotine products to consumers in the Americas, Europe, the Asia-Pacific, the Middle East, Africa, and the United States. It offers vapour, heated, and modern oral nicotine products; combustible cigarettes; and traditional oral products, such as snus and moist snuff. The company provides its products under the Vuse, glo, Velo, Grizzly, Kodiak, Dunhill, Kent, Lucky Strike, Pall Mall, Rothmans, Newport, Natural American Spirit, and Camel brands. The company distributes its products to retail outlets. British American Tobacco p.l.c. was founded in 1902 and is based in London, the United Kingdom."
BAYN.DE,Bayer Aktiengesellschaft,Healthcare,Drug Manufacturers - General,89556,Germany,Leverkusen,Kaiser-Wilhelm-Allee 1,https://www.bayer.com,49 214 30 1,EUR,GER,28323282944,"Bayer Aktiengesellschaft operates as a life science company worldwide. The company operates through Pharmaceuticals, Consumer Health, and Crop Science segments. The Pharmaceuticals segment provides prescription products primarily for cardiology and women's health care; specialty therapeutics in the areas of oncology, hematology, and ophthalmology; and diagnostic imaging equipment and contrast agents, as well as cell and gene therapy. The Consumer Health segment markets nonprescription over-the-counter medicines, medical products, medicated skincare products, nutritional supplements, pain and cardiovascular risk prevention products, digestive health products, allergy products, and cold and cough products. The Crop Science segment offers chemical and biological crop protection products, improved plant traits, seeds, digital solutions, and pest and weed management products, as well as customer services for agriculture. It also engages in the breeding, propagation, and production/processing of seeds, including seed dressing. The company distributes its products through wholesalers, pharmacies and pharmacy chains, supermarkets, online and other retailers, and hospitals, as well as directly to farmers. Bayer Aktiengesellschaft was founded in 1863 and is based in Leverkusen, Germany."
BBVA.MC,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial Services,Banks - Diversified,125864,Spain,Bilbao,"Plaza San Nicolás, 4",https://www.bbva.com,,EUR,MCE,93314801664,"Banco Bilbao Vizcaya Argentaria, S.A. provides retail banking, wholesale banking, and asset management services primarily in Spain, Mexico, Turkey, South America, rest of Europe, the United States, and Asia. The company offers savings accounts, demand deposits, and time deposits; and residential mortgage, other household, credit card, and enterprises and public sector loans, as well as consumer finance. It provides insurance and asset management business, including corporate, commercial, SME, payment systems, retail, private and investment banking, pension and life insurance, leasing, factoring, and brokerage. The company provides its products through online and mobile channels. Banco Bilbao Vizcaya Argentaria, S.A. was founded in 1857 and is headquartered in Bilbao, Spain."
BC.MI,Brunello Cucinelli S.p.A.,Consumer Cyclical,Luxury Goods,3283,Italy,Solomeo,"Viale Parco dell’Industria, 5",https://www.brunellocucinelli.it,39 075 697071,EUR,MIL,6695337472,"Brunello Cucinelli S.p.A., together with its subsidiaries, engages in the production and sale of clothing, accessories, and lifestyle products in Italy, Europe, the United States, and Asia. The company offers women's collection, including coats and jackets, blazers, knitwear, jumpsuits, dresses, t-shirts and tops, shirts, skirts, pants, denim, beach and travel wear, and matching sets; sneakers, heels, boots, loafers, sandals, and flat shoes; hats, belts, eyewear, jewelry, scarves, leather goods, and other accessories; mini bags and clutches; crossbody bags and backpacks; and handbags and shoppers. It also provides men's collection, such as coats and jackets, knitwear, blazers, suits, tuxedos, t-shirts and polos, shirts, pants, denim, travel and beach wear, and ready-to-wear products; sneakers, lace-ups, loafers, slides and flip-flops, leisure products, and other shoes; leather goods, bags, hats, belts, scarves; other accessories; and kids, fragrance, and gift products. In addition, the company offers lifestyle products, which include throws and blankets, cushions, studio products, candles and fragrances, travel essentials, décor sets, bathrobes and towels, leisure wear, kitchen and tableware, and dining and ceramic creation products. It sells its products through directly operated stores, hard shops, single-brand stores, independent multi-brand points of sale, and dedicated shop-in-shops in department stores, as well as online under the Brunello Cucinelli brand. Brunello Cucinelli S.p.A. was founded in 1978 and is headquartered in Solomeo, Italy. Brunello Cucinelli S.p.A. is a subsidiary of Fedone S.R.L."
BEI.DE,Beiersdorf Aktiengesellschaft,Consumer Defensive,Household & Personal Products,22925,Germany,Hamburg,Beiersdorfstrasse 1-9,https://www.beiersdorf.com,49 40 4909 0,EUR,GER,20920315904,"Beiersdorf Aktiengesellschaft, together with its subsidiaries, manufactures and distributes consumer goods in Europe, the United States, Africa, Asia, and Australia. It operates through two segments: Consumer Business and Tesa Business. The Consumer Business Segment offers skin and body care products. The Tesa Business segment provides adhesive tapes and self-adhesive solutions for industries, craft businesses, and consumers. This segment offers its system solutions to the automotive, consumer electronics, printing and packaging, and electrical systems sectors. It operates an online store. It offers its products under the NIVEA, Eucerin, Hansaplast, La Prairie, Chantecaille, Coppertone, Labello, 8x4, HIDROFUGAL, Florena, tesa, SKIN STORIES, GAMMON, Aquaphor, Elastoplast, and CURITAS brand names. Beiersdorf Aktiengesellschaft was founded in 1882 and is headquartered in Hamburg, Germany. Beiersdorf Aktiengesellschaft is a subsidiary of maxingvest ag."
BESI.AS,BE Semiconductor Industries N.V.,Technology,Semiconductor Equipment & Materials,1831,Netherlands,Duiven,Ratio 6,https://www.besi.com,31 26 319 4500,EUR,AMS,8976066560,"BE Semiconductor Industries N.V. develops, manufactures, markets, sells, and services semiconductor assembly equipment for the semiconductor and electronics industries in the Netherlands, Switzerland, Austria, Singapore, Malaysia, and internationally. It operates through three segments: Die Attach, Packaging, and Plating. The company offers die attach equipment, such as single chip, multi-chip, multi module, flip chip, epoxy and soft solder die bonding systems, hybrid, thermos compression and embedded bridge die bonding, die lid attach, and fan out wafer level packaging; packaging equipment, including conventional, ultra-thin, and wafer level molding, as well as trim and form, and singulation systems. It also provides plating equipment comprising tin, copper, precious metal and solar plating systems, and related process chemicals; and tooling, conversion kits, spare parts, and other services. The company's brand names include Datacon, Esec, Fico, and Meco. It serves multinational chip manufacturers, assembly subcontractors, and electronics and industrial companies. BE Semiconductor Industries N.V. was incorporated in 1995 and is headquartered in Duiven, the Netherlands."
BEZ.L,Beazley plc,Financial Services,Insurance - Specialty,2419,United Kingdom,London,22 Bishopsgate,https://www.beazley.com,44 20 7667 0623,GBp,LSE,4755452928,"Beazley plc provides risk insurance and reinsurance solutions in the United States, the United Kingdom, rest of Europe, and internationally. It operates through Cyber Risks, Digital, MAP Risks, Property Risks, and Specialty Risks segments. The Cyber Risks segment underwrites cyber and technology risks. The Digital segment underwrites various marine, contingency, and SME liability risks through digital channels, such as e-trading platforms and broker portals. The MAP Risks segment underwrites marine, portfolio underwriting and political, and contingency business. The Property Risks segment underwrites first-party property risks and reinsurance business. The Specialty Risks segment underwrites liability classes, including employment practices risks, and directors and officers, as well as healthcare, lawyers, and international financial institutions. It also underwrites life, health, and personal accident; and jewelry, fine art, and specie products risk insurance. Beazley plc was founded in 1986 and is based in London, the United Kingdom."
BKG.L,The Berkeley Group Holdings plc,Consumer Cyclical,Residential Construction,2552,United Kingdom,Cobham,Berkeley House,https://www.berkeleygroup.co.uk,44 1932 868 555,GBp,LSE,3560087552,"The Berkeley Group Holdings plc, together with its subsidiaries, builds homes and neighbourhoods in the United Kingdom. The company engages in the residential-led and mixed-use property development and ancillary activities; and land selling activities. It operates under the Berkeley, St Edward, St George, St James, St Joseph, and St William brands. The Berkeley Group Holdings plc was founded in 1976 and is headquartered in Cobham, the United Kingdom."
BKT.MC,"Bankinter, S.A.",Financial Services,Banks - Regional,6663,Spain,Madrid,"Paseo de la Castellana, nº 29",https://www.bankinter.com,34 91 339 75 00,EUR,MCE,11691788288,"Bankinter, S.A. provides various banking products and services to individuals and corporate customers, and small- and medium-sized enterprises in Spain. It offers payroll, digital, pension, business, salary, non-salary, youth salary, current, currency, and management accounts; duo debit and credit cards, smart digital and master credit and debit card, visa solidarios, and via t card; deposit products; mortgages and loan products; personal, auto, equipment, tax repayment, and various financing services; insurance products for family and business; and finance leasing services. The company also provides saving and investment products, including profiled funds, sustainable investment funds, retirement funds, various investment funds, other managers funds, protected funds, and themed funds; regular investment plans; treasury bill services; and investment advisory, wealth management, and alternative investment products and services. In addition, it offers home, life, funeral, health, and motor; business multi-risk, general and business liability, executives' liability, construction, and machinery and equipment; and property, personal, and pension scheme insurance products and services. Further, the company provides various services, such as estate administration, switch, debit management, accounts management, and transfer services, as well as real estate and brokerage services. Additionally, it offers retail, personal, private, and corporate banking products, as well as remote banking services. It also provides compra smart, smart cash, and plazox services. The company was formerly known as Banco Intercontinental Español, S.A. and changed its name to Bankinter, S.A. in July 1990. Bankinter, S.A. was incorporated in 1965 and is based in Madrid, Spain."
BMED.MI,Banca Mediolanum S.p.A.,Financial Services,Banks - Regional,3976,Italy,Basiglio,Palazzo Meucci,https://www.bancamediolanum.it,39 02 90491,EUR,MIL,12773463040,"Banca Mediolanum S.p.A. engages in the provision of various banking products and services in Italy. It offers current accounts; deposits; and mortgages and loans. The company also provides debit, credit, and prepaid cards; investment products, such as mutual funds, unit linked policies, investment strategies, other investments, trading, and retirement products; and life insurance products and services. In addition, it engages in audio and television production business; real estate activity; mutual fund and trust management business; and the provision of damage insurance, financial intermediation, and payment services. Banca Mediolanum S.p.A. founded in 1982 and is headquartered in Basiglio, Italy."
BMPS.MI,Banca Monte dei Paschi di Siena S.p.A.,Financial Services,Banks - Regional,16633,Italy,Siena,Piazza Salimbeni 3,https://www.gruppomps.it,39 0577 29 41 11,EUR,MIL,10182074368,"Banca Monte dei Paschi di Siena S.p.A., together with its subsidiaries, provides retail and commercial banking services in Italy. The company operates through Retail Banking, Wealth Management, Corporate Banking, and Large Corporate and Investment Banking segments. It offers current accounts, payments and collections, deposit accounts, cards, and advanced payment systems; foreign banking services; ATMs; and custody and deposit services for dairy products on behalf of third parties. The company also provides leasing and factoring services for businesses, artisans, and professionals, as well as mid- and long-term lending, mortgage and personal loans, corporate finance, investment banking, capital markets, and structured finance services. In addition, it offers funding and lending services, insurance products, financial advisory and planning, and electronic payment services; financial and non-financial services; wealth management and financial planning services; consultancy services, such as tax planning, real estate, art, and legal advisory; fiduciary and trust services; assets under management and bancassurance; and digital banking services. The company was founded in 1472 and is headquartered in Siena, Italy."
BMW.DE,Bayerische Motoren Werke Aktiengesellschaft,Consumer Cyclical,Auto Manufacturers,159104,Germany,Munich,Petuelring 130,https://www.bmwgroup.com,49 89 382 0,EUR,GER,51410796544,"Bayerische Motoren Werke Aktiengesellschaft develops, manufactures, and sells automobiles and motorcycles, spare parts, and accessories worldwide. It operates through Automotive, Motorcycles, and Financial Services segments. The company offers automobiles under the BMW, MINI, and Rolls-Royce brands. It also develops, manufactures, and sells motorcycles for private use and special-purpose vehicles for operational use under the BMW Motorrad brand. In addition, the company provides car rentals; credit financing; leasing that include insurance and service products; financing for dealership and customer deposits; vehicle fleet financing services for corporate car fleets under the Alphabet brand; and financial services for the automotive sector. It sells its products through independent dealerships. Bayerische Motoren Werke Aktiengesellschaft was founded in 1916 and is headquartered in Munich, Germany."
BN.PA,Danone S.A.,Consumer Defensive,Packaged Foods,89528,France,Paris,"17, Boulevard Haussmann",https://www.danone.com,33 1 44 35 20 20,EUR,PAR,48432328704,"Danone S.A. operates in the food and beverage industry in Europe, Ukraine, North America, China, North Asia, the Oceania, Latin America, rest of Asia, Africa, Turkey, the Middle East, and the Commonwealth of Independent States. The company operates through Essential Dairy & Plant-Based, Specialized Nutrition, and Waters segments. It produces and distributes yogurts, dairy products, coffee creations and drinks, beverages, plant-based products, ice creams, frozen desserts, and cheese products. The company also provides specialized nutrition, including formulas and complementary feeding for babies and young children; and special medical purposes food for children and adults. In addition, it offers tube feeding products and oral nutritional supplements. Further, the company provides mineral waters from natural sources, waters infused with natural fruit extracts, fruit juices, and vitamins. The company offers its products under the Actimel, Activia, Alpro, Aptamil, Danette, Danio, Danonino, evian, Nutricia, Nutrilon, Volvic, Danone, Oikos, YoPRO, International Delight, SToK, Silk, So Delicious, Cow & Gate, Bebelac, Mizone, Blédina, Nutrison, Fortimel, Neocate, Nutridrink, AQUA, Bonafont, Salus, Hayat, Sirma, Font Vella, Lanjarón, and Zywiec Zdroj brands. It distributes its products through retail chains and traditional market outlets; convenience stores; hotels, restaurants, and coffee outlets; hospitals, clinics, and pharmacies; and e-commerce channels. The company was formerly known as Groupe Danone and changed its name to Danone S.A. in April 2009. Danone S.A. was incorporated in 1899 and is headquartered in Paris, France."
BNP.PA,BNP Paribas SA,Financial Services,Banks - Regional,178000,France,Paris,16 boulevard des Italiens,https://group.bnpparibas,33 1 40 14 45 46,EUR,PAR,88767676416,"BNP Paribas SA provides various banking and financial products and services in Europe, the Middle East, Africa, the Americas, and the Asia Pacific. It operates through three divisions: Corporate & Institutional Banking; Commercial, Personal Banking & Services; and Investment & Protection Services. The Corporate & Institutional Banking division offers capital market, securities, investment banking, financing, risk management, cash management, and financial advisory services for corporate clients and institutional investors. Its Commercial, Personal Banking & Services division provides financing and equipment leasing services, mobility, and digital banking services, as well as current accounts, savings products, bancassurance, insurance products and services, and consumer loans. The Investment & Protection Services division provides protection, savings, investment, and real estate services to support individuals, professionals, corporate clients, and institutions. The company was formerly known as Banque Nationale de Paris and changed its name to BNP Paribas SA in May 2000. BNP Paribas SA was founded in 1822 and is headquartered in Paris, France."
BNR.DE,Brenntag SE,Basic Materials,Specialty Chemicals,17502,Germany,Essen,Messeallee 11,https://www.brenntag.com,49 201 6496 2100,EUR,GER,7323207168,"Brenntag SE engages in the distribution of chemicals and ingredients in Germany, the United States, the United Kingdom, China, Canada, Italy, Poland, France, and internationally. It operates in two segments, Brenntag Essentials and Brenntag Specialties. The company provides just-in-time delivery, product mixing, blending, repackaging, inventory management, and drum return handling, as well as application, marketing and supply chain solutions, technical and formulation support, comprehensive regulatory know-how, and digital solutions, such as digital sales channels and product platforms. It serves customers in various industries, including nutrition, pharma, beauty and care, water treatment, and lubricants; and industrial markets, as well as coatings, adhesives, sealants and elastomers, and constructions, polymers, and rubber industries. The company was founded in 1874 and is headquartered in Essen, Germany."
BNZL.L,Bunzl plc,Consumer Defensive,Food Distribution,26978,United Kingdom,London,York House,https://www.bunzl.com,44 20 7725 5000,GBp,LSE,8414510592,"Bunzl plc operates as a distribution and services company in the North America, Continental Europe, the United Kingdom, Ireland, and internationally. The company offers personal protection and safety equipment, including gloves, boots, hard hats, ear and eye protection, other workwear, as well as cleaning and hygiene supplies and asset protection products; and healthcare consumables, such as gloves, masks, swabs, gowns, bandages, healthcare devices, and other healthcare related equipment. It also provides cleaning and hygiene materials comprising chemicals and hygiene paper; goods-not-for-resale, including food packaging, films, labels, and other store supplies; non-food consumables, such as food packaging, disposable tableware, guest amenities, catering equipment, and agricultural supplies; and other products. The company serves its products to industrial, construction, e-commerce, hospitals, care homes and other facilities serving the healthcare, public customers, grocery stores, supermarkets, convenience stores, hotels, restaurants, contract caterers, food processors, commercial growers, leisure, retail chains, boutiques, department stores, home improvement chains, office supply companies, and other end user markets. Bunzl plc was founded in 1854 and is based in London, the United Kingdom."
BOL.ST,Boliden AB (publ),Basic Materials,Other Industrial Metals & Mining,7704,Sweden,Stockholm,Klarabergsviadukten 90,https://www.boliden.com,46 86 10 15 00,SEK,STO,94571995136,"Boliden AB (publ) engages in the extracting, producing, and recycling of base metals in Sweden, Finland, other Nordic region, Germany, the United Kingdom, Europe, North America, and internationally. The company operates through Business Area Mines and Business Area Smelters segments. It explores copper, zinc, nickel, lead, gold, silver, cobalt, sulphuric acid, tellurium, platinum, and palladium deposits. The company operates the Aitik, the Boliden Area, and Garpenberg mines in Sweden; the Tara mine in Ireland; the Kevitsa mines in Finland; Kokkola and Odda zinc smelters in Finland and Norway; the Rönnskär and Harjavalta copper smelters in Sweden and Finland; and the Bergsöe lead smelter in Sweden. It sells its metals primarily to industrial customers. The company was founded in 1924 and is headquartered in Stockholm, Sweden."
BP.L,BP p.l.c.,Energy,Oil & Gas Integrated,100500,United Kingdom,London,1 St James's Square,https://www.bp.com,44 20 7496 4000,GBp,LSE,65653080064,"BP p.l.c., an integrated energy company, provides carbon products and services. The company operates through Gas & Low Carbon Energy, Oil Production & Operations, and Customers & Products segments. It engages in the production of natural gas and integrated gas and power; gas trading; operation of solar and onshore and offshore wind power, as well as hydrogen and carbon capture, power trading, and storage facilities; trading and marketing of renewable and non-renewable power; and production of crude oil. The company is also involved in convenience and retail fuel, EV charging, Castrol lubricant, aviation, B2B, and midstream businesses; refining and oil trading; and bioenergy business. BP p.l.c. was founded in 1908 and is headquartered in London, the United Kingdom."
BPE.MI,BPER Banca SpA,Financial Services,Banks - Regional,18995,Italy,Modena,Via San Carlo 8/20,https://www.bper.it,39 05 92 02 11 11,EUR,MIL,17968488448,"BPER Banca SpA provides banking products and services for individuals, and businesses and professionals in Italy and internationally. It offers current and saving accounts, loans, mortgages, insurance and social security, and digital banking and related services; cards; and investments and savings products and services. The company also provides financing and leasing, collection and payment, import and export, liquidity and investment management, digital, and other services. In addition, it offers wealth management services comprising portfolio management, consultancy, financial advice, and wealth advisory services; insurance investment products; and funds and SICAVs. The company was founded in 1867 and is headquartered in Modena, Italy."
BPSO.MI,Banca Popolare di Sondrio S.p.A,Financial Services,Banks - Regional,3727,Italy,Sondrio,Piazza Garibaldi 16,https://www.popso.it,39 03 42 52 81 11,EUR,MIL,5834178560,"Banca Popolare di Sondrio S.p.A., together with its subsidiaries, provides various banking products and services in Italy. The company offers current accounts and sight deposits, time deposits, savings deposits, fixed-term deposits, and bonds; artisan, salary-backed, agricultural, personal, and mortgage loans to small and medium-sized businesses, and household customers; and life, property, health, death or permanent disability, accident, travel, financing, motor or sail, auto, and other insurance, as well as ATM services, credit and debit cards, pension fund, bank draft, letters of credit, and financial instruments. It also provides repurchase agreements, securities lending, custody and administration of securities, consultancy, individual portfolio management, guarantees, leasing, advisory, corporate finance, fiduciary, bancassurance, payment and liquidity management, training, and factoring services. In addition, the company offers accounts and booklets for children, as well as online and mobile banking services. Banca Popolare di Sondrio S.p.A. was founded in 1871 and is headquartered in Sondrio, Italy. As of July 25, 2025, Banca Popolare di Sondrio S.p.A operates as a subsidiary of BPER Banca SpA."
BT-A.L,BT Group plc,Communication Services,Telecom Services,85300,United Kingdom,London,1 Braham Street,https://www.bt.com,44 20 7356 5000,GBp,LSE,20097384448,"BT Group plc provides communications products and services in the United Kingdom, Europe, the Middle East, Africa, the Americas, and the Asia Pacific. The company operates through Consumer, Business, and Openreach segments. It builds, owns, and operates fixed and mobile networks; and designs, builds, markets, sells, and supports network access, connectivity, and related products. The company also offers mobile, broadband, and landline, as well as entertainment services comprising gaming and TV to individuals and households; connectivity, networking, cyber security, collaboration tools, cloud connectivity, and cloud services to private and public sector businesses; and managed solutions for larger businesses and public sector customers. In addition, it provides fixed and IP voice; unified communications; mobile; fixed and networking; and security, and cloud and IoT solutions. Further, the company develops, manages, and leases network infrastructure, including mobile cell and switch sites; and offers handsets, network equipment, and insurance services. It provides its products and services under the BT, EE, Plusnet, and Openreach brands. The company was formerly known as Newgate Telecommunications Limited and changed its name to BT Group plc in September 2001. BT Group plc was founded in 1846 and is headquartered in London, the United Kingdom."
BTRW.L,Barratt Redrow plc,Consumer Cyclical,Residential Construction,6270,United Kingdom,Coalville,Barratt House,https://www.barrattredrow.co.uk,44 15 3027 8278,GBp,LSE,5309628416,"Barratt Redrow plc engages in the housebuilding business in the United Kingdom. The company acquires and develops land; plans, designs, and constructs homes, apartments, penthouses, and communities, as well as undertakes mixed-use regeneration schemes; and develops retail, leisure, office, industrial, and mixed-use properties. It is also involved in the commercial development business under the Wilson Bowden Developments brand name. The company offers its homes under the Barratt Homes, David Wilson Homes, and Barratt London brands. The company was formerly known as Barratt Developments plc and changed its name Barratt Redrow plc in October 2024. Barratt Redrow plc was incorporated in 1958 and is headquartered in Coalville, the United Kingdom."
BVI.PA,Bureau Veritas SA,Industrials,Consulting Services,80283,France,Neuilly-sur-Seine,Immeuble Newtime,https://group.bureauveritas.com,33 1 55 24 70 00,EUR,PAR,11826116608,"Bureau Veritas SA provides laboratory testing, inspection, and certification services. It operates through six segments: Marine & Offshore; Agri-Food & Commodities; Industry; Buildings & Infrastructure; Certification; and Consumer Products services. The company engages in inspecting, analyzing, auditing, and certifying the products, assets, and management systems of its clients in relation to regulatory or self-imposed standards, as well as issues compliance reports. It also provides technical services for marine and offshore; inspection, audit, certification, and testing services for oil and petrochemicals, metals and minerals, and agri-food; technical control, code compliance, independent technical assistance, quality assurance/quality control, construction management, and project management assistance; laboratory and on-site testing services for manufacturing and process industries; inspection services for products, services, assets, and installations, as well as various services designed to reduce risk, control quality, verify quantity, and meet regulatory requirements; and certification services for management systems, products, and people. The company serves construction and civil engineering, real estate, transportation, oil and gas, marine and offshore, nuclear, defense, automotive, aerospace, IT, electronics, power and utilities, consumer products, and retail industries, as well as financial services and public sectors. It operates in approximately 140 countries through a network of offices and laboratories. Bureau Veritas SA was founded in 1828 and is headquartered in Neuilly-sur-Seine, France."
BZU.MI,Buzzi S.p.A.,Basic Materials,Building Materials,10483,Italy,Casale Monferrato,"Via Luigi Buzzi, 6",https://www.buzzi.com,39 01 42 41 61 11,EUR,MIL,8848501760,"Buzzi S.p.A., together with its subsidiaries, manufactures, distributes, and sells cement, ready-mix concrete, and aggregates. It has operations primarily in Italy, the United States, Germany, Luxembourg, the Netherlands, Poland, the Czech Republic, Slovakia, Ukraine, Mexico, and Brazil. The company was formerly known as Buzzi Unicem S.p.A. and changed its name to Buzzi S.p.A. in May 2023. The company was founded in 1872 and is headquartered in Casale Monferrato, Italy."
CA.PA,Carrefour SA,Consumer Defensive,Grocery Stores,324750,France,Massy,"93, avenue de Paris",https://www.carrefour.com,33 1 64 50 50 00,EUR,PAR,8718233600,"Carrefour SA operates as a food retailer in France, Spain, Italy, Belgium, Poland, Romania, Brazil, Argentina, the Middle East, Africa, and Asia. The company operates hypermarkets, supermarkets, convenience stores, club stores, and cash and carry stores; e-commerce sites; and service stations. It is also involved in the provision of financial services; banking and insurance businesses; property development; travel agency; shopping mall rental; and franchise activities. Carrefour SA was founded in 1959 and is headquartered in Massy, France."
CABK.MC,"CaixaBank, S.A.",Financial Services,Banks - Regional,46654,Spain,Valencia,Calle Pintor Sorolla 2-4,https://www.caixabank.com,,EUR,MCE,61717549056,"CaixaBank, S.A. provides various banking products and financial services in Spain and internationally. The company operates through Banking and Insurance, BPI, and Corporate Centre segments. The company provides solutions related to security, protection, internationalization, and financing; traditional financial advice, independent advice, and broker services; asset management; liquidity management; capital markets, cash management, project finance, asset finance, and M&A services; and various financial services and solutions to public and private sector institutions, as well as distributes non-life and life risk insurance policies; and private banking services. In addition, the company is involved in the real estate business. It has branches and ATMs in Spain and Portugal. CaixaBank, S.A. was founded in 1904 and is based in Valencia, Spain."
CAP.PA,Capgemini SE,Technology,Information Technology Services,349373,France,Paris,Place de l'Etoile,https://www.capgemini.com,33 1 47 54 50 00,EUR,PAR,21352759296,"Capgemini SE, together with its subsidiaries, provides consulting, digital transformation, technology, and engineering services primarily in North America, France, the United Kingdom, Ireland, the rest of Europe, the Asia-Pacific, and Latin America. It offers strategy and transformation services in strategy, technology, data science, and creative design fields to support companies and organizations in creating new models and new products within the digital economy. The company also provides applications and technology services to help clients to develop, modernize, extend, and secure IT and digital environment, as well as designs and develops technological solutions in data strategy and architecture, data engineering, information governance, data science and analytics, artificial intelligence, and data-driven innovation fields. In addition, it offers cloud infrastructure services for its clients to build an optimal, agile, and secure foundation for business transformations; and business process outsourcing and transactional services, as well as installation and maintenance services for its clients' IT infrastructures in data centers or in the cloud. The company serves various industries, including aerospace and defense, automotive, banking and capital markets, consumer products, energy and utilities, healthcare, high-tech, hospitality and travel, insurance, life sciences, manufacturing, media and entertainment, public sector, retail, and telecoms. The company was formerly known as Cap Gemini S.A. and changed its name to Capgemini SE in June 2017. The company was incorporated in 1967 and is headquartered in Paris, France."
CBK.DE,Commerzbank AG,Financial Services,Banks - Regional,39241,Germany,Frankfurt am Main,Kaiserplatz,https://www.commerzbank.com,49 69 136 20,EUR,GER,37139849216,"Commerzbank AG provides banking and capital market products and services to private and small business customers, corporate, financial service providers, and institutional clients in Germany, rest of Europe, the Americas, Asia, and internationally. It operates through two segments, Private and Small-Business Customers, and Corporate Clients. The company offers saving, fixed deposit, checking, business, current, call money, and joint accounts; insurance products; credit and debit cards; pension; payment solutions; overdraft services; and various loans. It also offers instalment loans; real estate financing; corporate financing; financing advisory; merger and acquisition; foreign trade; trade financing; term deposits; and online banking services, as well as trades securities, such as shares, funds, ETFs, and bonds. In addition, the company provides wealth planning, asset management, estate and foundation management, asset risk analysis, and succession planning services. Commerzbank AG was founded in 1870 and is headquartered in Frankfurt am Main, Germany."
CCEP.L,Coca-Cola Europacific Partners PLC,Consumer Defensive,Beverages - Non-Alcoholic,41000,United Kingdom,Uxbridge,Pemberton House,https://www.cocacolaep.com,44 1895 231 313,GBp,LSE,31085201408,"Coca-Cola Europacific Partners PLC, together with its subsidiaries, produces, distributes, and sells a range of non-alcoholic ready to drink beverages. It offers flavours, mixers, and energy drinks; soft drinks, water, enhanced water, and isotonic drinks; and tea and coffee, juices, and other drinks. The company provides its products under the Coca-Cola Original Taste, Coca-Cola Zero Sugar, Diet Coke, Sprite, Sprite Zero Sugar, Fanta, Fanta Zero Sugar, Monster Energy, A&W, Absolut Vodka & SPRITE, Ades, Appletiser, aquaBona, Aquarius, BACARDÍ Mixed with Coca-Cola RTD, Barista Bros, Bonaqua, BURN, Deep Spring, Dr Pepper, Dr Pepper Zero Sugar, Feral Brewing Co, Fuze Tea, Giancarlo Coffee, GLACEAU smartwater, Grinders, HALO, Jack Daniel's and Coca-Cola ready-to-drink, Kristal, L&P, MER, Minute Maid, most, Mother, Mount Franklin, Nordic Mist, Nutriboost, Oasis, Pulpy, pump, pumped, Reign, Rekorderlig Cider, Relentless, Royal, Royal Bliss, RUM Co. of Fiji, Schweppes, Schweppes Mix, SOCO, URGE, Vilas del Turbón, Voyage, Wilkins Pure, and Zephyr Coffee Co brands. It is also involved in the bottling and other operations. The company was formerly known as Coca-Cola European Partners plc and changed its name to Coca-Cola Europacific Partners PLC in May 2021. The company was founded in 1904 and is based in Uxbridge, the United Kingdom."
CCH.L,Coca-Cola HBC AG,Consumer Defensive,Beverages - Non-Alcoholic,33000,Switzerland,Steinhausen,Turmstrasse 26,https://www.coca-colahellenic.com,41 41 726 01 10,GBp,LSE,13617269760,"Coca-Cola HBC AG engages in the production, sale, and distribution of non-alcoholic ready-to-drink beverages under franchise in Switzerland, West Coast of Ireland, Central and Eastern Europe, Nigeria, and internationally. It offers sparkling soft drinks, adult sparkling, hydration drinks, juices, ready-to-drink tea and coffee, sports and energy drinks, plant-based drinks, hard seltzers, premium spirit, dairy, and snacks. The company markets and sells its products under several brands, including Coca-Cola, Fanta, Sprite, Adez, Averna, Amita, Aquarius, Aperol, Avra, Deep RiverRock, Fruice, Kinley, Schweppes, and various other brands; and distributes third-party products. The company serves various consumer channels, including supermarkets, convenience stores, vending machines, hotels, cafés, and restaurants, as well as e-commerce channels. Coca-Cola HBC AG was incorporated in 1969 and is headquartered in Steinhausen, Switzerland."
